         0.000000	         0.000000	
         0.000000	         0.000000	
         4.383143	       -398.812734	 
        -4.602621	        -34.896375	 
        89.700352	       -948.587840	 
        -8.464257	        -64.260874	 
        -6.781295	       -608.548490	 
        -3.906348	        -19.267841	 
       -54.324892	       -734.386231	 
        -7.186688	        -77.076665	 
       -66.481996	       -165.617094	 
        -6.462335	        -47.407750	 
        11.580206	       -858.362579	 
        -6.272026	         -6.501473	 
       -50.292134	       -610.740037	 
         5.343532	        -37.382628	 
        -4.401880	       -878.650984	 
        -2.354306	         -5.186772	 
        85.635341	       -487.838235	 
         6.668799	        -42.708872	 
        57.635544	       -505.126791	 
         8.936219	         -0.145122	 
       -14.537855	       -382.890977	 
         1.390339	        -58.159724	 
       -24.100809	       -766.812450	 
        -3.267602	        -24.504775	 
       -86.106445	        -62.451473	 
         9.732675	        -10.665044	 
        56.070967	       -846.412778	 
         9.050937	        -92.176032	 
        80.432723	       -113.790746	 
        -2.458125	        -35.925545	 
       -13.510214	       -950.425992	 
        -6.140149	        -30.591061	 
       -43.407617	       -844.080749	 
        -2.880072	        -45.235710	 
        70.749448	       -173.016020	 
         2.613050	        -38.931113	 
       -22.124406	       -474.935096	 
        -8.622352	        -27.129611	 
        82.312543	       -625.355490	 
         8.795376	        -61.745598	 
       -94.676870	       -517.000751	 
         2.026691	         -7.875962	 
       -89.400609	        -86.468589	 
         0.675584	        -91.171841	 
       -68.964974	       -143.704625	 
        -6.539469	        -36.782214	 
        38.015993	       -536.203112	 
         0.333718	        -91.192876	 
        76.371906	       -659.012621	 
        -6.517644	         -3.587888	 
        71.152329	       -713.044020	 
        -1.054189	        -45.788888	 
       -52.983789	       -831.114248	 
         8.647021	        -87.418571	 
       -18.956105	        -21.595106	 
        -1.733177	        -62.465339	 
        11.291909	       -535.598963	 
        -9.696875	        -13.638407	 
       -11.916906	       -860.446734	 
         4.171879	        -98.891535	 
        35.251227	       -399.378965	 
        -4.906081	        -77.103514	 
        67.235809	       -786.899446	 
        -9.996099	         -4.773282	 
       -39.276479	       -516.164866	 
         5.781171	         -8.872861	 
        16.488215	       -867.774661	 
         1.111957	         -5.526475	 
       -88.952483	       -297.648254	 
        -4.221442	        -42.815802	 
       -89.859697	       -260.191296	 
        -0.360012	        -61.225131	 
       -13.314017	       -644.419894	 
         5.513821	        -27.771630	 
       -33.758102	       -135.042231	 
        -2.236503	        -50.485318	 
        14.706065	       -494.365580	 
         9.117803	        -18.835656	 
        16.411290	       -861.135888	 
         7.055075	        -74.238183	 
       -24.876712	       -775.126233	 
         9.983452	        -12.994491	 
        48.932153	       -966.989052	 
         0.399719	        -77.907571	 
        19.138332	       -879.087884	 
         8.389943	         -2.222154	 
        53.287017	       -113.998397	 
         9.477130	        -65.666908	 
        94.670550	       -209.305298	 
        -7.214420	        -64.249521	 
         6.717638	       -659.347211	 
        -5.652215	        -75.844293	 
       -80.331016	       -515.807126	 
        -0.091240	        -37.108299	 
        98.984534	       -813.527314	 
         0.554077	        -96.132712	 
       -53.460233	       -672.489203	 
        -9.762845	        -75.700817	 
        40.406095	       -979.990776	 
        -1.873235	        -70.198024	 
       -33.171920	       -564.702335	 
         2.409303	        -73.581231	 
        26.201908	       -234.697817	 
        -4.558915	        -53.724037	 
       -46.496695	       -588.244430	 
         3.417407	        -19.559801	 
       -22.815660	       -412.744630	 
         6.128781	        -11.111072	 
       -39.267765	       -802.330533	 
         6.968098	        -80.143275	 
       -16.276332	       -495.665065	 
        -6.192771	        -47.115646	 
       -52.678967	       -378.895855	 
        -7.080951	        -26.762328	 
        21.374291	       -597.958902	 
        -2.743900	        -68.836195	 
        86.562250	       -144.266110	 
        -6.135104	        -35.473462	 
        37.683678	       -106.615609	 
        -8.033912	         -8.477345	 
