0	 1	 
0	 8	 
1	 2	 
1	 9	 
2	 3	 
2	 10	 
3	 4	 
3	 11	 
4	 5	 
4	 12	 
5	 6	 
5	 13	 
6	 7	 
6	 14	 
7	 15	 
8	 9	 
8	 16	 
9	 10	 
9	 17	 
10	 11	 
10	 18	 
11	 12	 
11	 19	 
12	 13	 
12	 20	 
13	 14	 
13	 21	 
14	 15	 
14	 22	 
15	 23	 
16	 17	 
16	 24	 
17	 18	 
17	 25	 
18	 19	 
18	 26	 
19	 20	 
19	 27	 
20	 21	 
20	 28	 
21	 22	 
21	 29	 
22	 23	 
22	 30	 
23	 31	 
24	 25	 
24	 32	 
25	 26	 
25	 33	 
26	 27	 
26	 34	 
27	 28	 
27	 35	 
28	 29	 
28	 36	 
29	 30	 
29	 37	 
30	 31	 
30	 38	 
31	 39	 
32	 33	 
33	 34	 
34	 35	 
35	 36	 
36	 37	 
37	 38	 
38	 39	 
0	 9	 
1	 8	 
1	 10	 
2	 9	 
2	 11	 
3	 10	 
3	 12	 
4	 11	 
4	 13	 
5	 12	 
5	 14	 
6	 13	 
6	 15	 
7	 14	 
8	 17	 
9	 16	 
9	 18	 
10	 17	 
10	 19	 
11	 18	 
11	 20	 
12	 19	 
12	 21	 
13	 20	 
13	 22	 
14	 21	 
14	 23	 
15	 22	 
16	 25	 
17	 24	 
17	 26	 
18	 25	 
18	 27	 
19	 26	 
19	 28	 
20	 27	 
20	 29	 
21	 28	 
21	 30	 
22	 29	 
22	 31	 
23	 30	 
24	 33	 
25	 32	 
25	 34	 
26	 33	 
26	 35	 
27	 34	 
27	 36	 
28	 35	 
28	 37	 
29	 36	 
29	 38	 
30	 37	 
30	 39	 
31	 38	 
0	 10	 
0	 17	 
1	 11	 
1	 16	 
1	 18	 
2	 8	 
2	 12	 
2	 17	 
2	 19	 
3	 9	 
3	 13	 
3	 18	 
3	 20	 
4	 10	 
4	 14	 
4	 19	 
4	 21	 
5	 11	 
5	 15	 
5	 20	 
5	 22	 
6	 12	 
6	 21	 
6	 23	 
7	 13	 
7	 22	 
8	 18	 
8	 25	 
9	 19	 
9	 24	 
9	 26	 
10	 16	 
10	 20	 
10	 25	 
10	 27	 
11	 17	 
11	 21	 
11	 26	 
11	 28	 
12	 18	 
12	 22	 
12	 27	 
12	 29	 
13	 19	 
13	 23	 
13	 28	 
13	 30	 
14	 20	 
14	 29	 
14	 31	 
15	 21	 
15	 30	 
16	 26	 
16	 33	 
17	 27	 
17	 32	 
17	 34	 
18	 24	 
18	 28	 
18	 33	 
18	 35	 
19	 25	 
19	 29	 
19	 34	 
19	 36	 
20	 26	 
20	 30	 
20	 35	 
20	 37	 
21	 27	 
21	 31	 
21	 36	 
21	 38	 
22	 28	 
22	 37	 
22	 39	 
23	 29	 
23	 38	 
24	 34	 
25	 35	 
26	 32	 
26	 36	 
27	 33	 
27	 37	 
28	 34	 
28	 38	 
29	 35	 
29	 39	 
30	 36	 
31	 37	 
0	 11	 
0	 25	 
1	 12	 
1	 24	 
1	 26	 
2	 13	 
2	 25	 
2	 27	 
3	 8	 
3	 14	 
3	 26	 
3	 28	 
4	 9	 
4	 15	 
4	 27	 
4	 29	 
5	 10	 
5	 28	 
5	 30	 
6	 11	 
6	 29	 
6	 31	 
7	 12	 
7	 30	 
8	 19	 
8	 33	 
9	 20	 
9	 32	 
9	 34	 
10	 21	 
10	 33	 
10	 35	 
11	 16	 
11	 22	 
11	 34	 
11	 36	 
12	 17	 
12	 23	 
12	 35	 
12	 37	 
13	 18	 
13	 36	 
13	 38	 
14	 19	 
14	 37	 
14	 39	 
15	 20	 
15	 38	 
16	 27	 
17	 28	 
18	 29	 
19	 24	 
19	 30	 
20	 25	 
20	 31	 
21	 26	 
22	 27	 
23	 28	 
24	 35	 
25	 36	 
26	 37	 
27	 32	 
27	 38	 
28	 33	 
28	 39	 
29	 34	 
30	 35	 
31	 36	 
0	 19	 
0	 26	 
1	 20	 
1	 27	 
2	 21	 
2	 24	 
2	 28	 
3	 16	 
3	 22	 
3	 25	 
3	 29	 
4	 17	 
4	 23	 
4	 26	 
4	 30	 
5	 18	 
5	 27	 
5	 31	 
6	 19	 
6	 28	 
7	 20	 
7	 29	 
8	 27	 
8	 34	 
9	 28	 
9	 35	 
10	 29	 
10	 32	 
10	 36	 
11	 24	 
11	 30	 
11	 33	 
11	 37	 
12	 25	 
12	 31	 
12	 34	 
12	 38	 
13	 26	 
13	 35	 
13	 39	 
14	 27	 
14	 36	 
15	 28	 
15	 37	 
16	 35	 
17	 36	 
18	 37	 
19	 32	 
19	 38	 
20	 33	 
20	 39	 
21	 34	 
22	 35	 
23	 36	 
