0	 1	 
0	 8	 
1	 2	 
1	 9	 
2	 3	 
2	 10	 
3	 4	 
3	 11	 
4	 5	 
4	 12	 
5	 6	 
5	 13	 
6	 7	 
6	 14	 
7	 15	 
8	 9	 
8	 16	 
9	 10	 
9	 17	 
10	 11	 
10	 18	 
11	 12	 
11	 19	 
12	 13	 
12	 20	 
13	 14	 
13	 21	 
14	 15	 
14	 22	 
15	 23	 
16	 17	 
16	 24	 
17	 18	 
17	 25	 
18	 19	 
18	 26	 
19	 20	 
19	 27	 
20	 21	 
20	 28	 
21	 22	 
21	 29	 
22	 23	 
22	 30	 
23	 31	 
24	 25	 
24	 32	 
25	 26	 
25	 33	 
26	 27	 
26	 34	 
27	 28	 
27	 35	 
28	 29	 
28	 36	 
29	 30	 
29	 37	 
30	 31	 
30	 38	 
31	 39	 
32	 33	 
33	 34	 
34	 35	 
35	 36	 
36	 37	 
37	 38	 
38	 39	 
0	 9	 
1	 8	 
1	 10	 
2	 9	 
2	 11	 
3	 10	 
3	 12	 
4	 11	 
4	 13	 
5	 12	 
5	 14	 
6	 13	 
6	 15	 
7	 14	 
8	 17	 
9	 16	 
9	 18	 
10	 17	 
10	 19	 
11	 18	 
11	 20	 
12	 19	 
12	 21	 
13	 20	 
13	 22	 
14	 21	 
14	 23	 
15	 22	 
16	 25	 
17	 24	 
17	 26	 
18	 25	 
18	 27	 
19	 26	 
19	 28	 
20	 27	 
20	 29	 
21	 28	 
21	 30	 
22	 29	 
22	 31	 
23	 30	 
24	 33	 
25	 32	 
25	 34	 
26	 33	 
26	 35	 
27	 34	 
27	 36	 
28	 35	 
28	 37	 
29	 36	 
29	 38	 
30	 37	 
30	 39	 
31	 38	 
