         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
       116.883821	     -10635.006241	      -1227.365488	 
       930.569998	     -21763.844443	        987.467756	 
      -153.784883	       -974.580938	       -124.106984	 
      -202.396630	      -2649.903447	       -223.765499	 
     -1448.663788	     -19583.632814	      -1916.450122	 
     -2055.377723	      -5668.147441	        823.270399	 
      -159.521860	      -1022.251196	       -113.645115	 
       -64.327171	      -2347.692856	       -201.110226	 
     -1341.123570	     -16286.400982	       1424.941841	 
       996.870082	      -2885.083432	        800.681941	 
        78.425939	      -1179.233657	        173.403790	 
       208.271487	      -1411.274660	         47.508621	 
      1536.947832	     -13470.047766	       2382.991832	 
         3.869922	      -6547.237393	       -611.135398	 
        35.476086	        -59.750163	         56.102630	 
       -92.738121	      -1282.857028	       -257.617767	 
     -2296.171880	      -1665.372614	       2595.380061	 
       284.401168	      -3426.621641	       1260.246091	 
      -168.228251	      -2636.257607	        177.102526	 
       225.507211	       -494.722851	        253.487263	 
      -360.272373	     -25344.693123	      -1637.373118	 
      -815.761635	     -18908.255873	       2591.964186	 
        20.894174	      -1790.003717	        161.187261	 
        23.693006	      -2642.591682	        134.924847	 
