0	 4	 
3	 4	 
1	 4	 
2	 4	 
1	 5	 
2	 5	 
0	 5	 
3	 5	 
4	 5	 
2	 6	 
1	 6	 
5	 6	 
3	 6	 
4	 6	 
3	 7	 
0	 7	 
4	 7	 
2	 7	 
5	 7	 
6	 7	 
4	 8	 
7	 8	 
5	 8	 
6	 8	 
5	 9	 
6	 9	 
4	 9	 
7	 9	 
8	 9	 
6	 10	 
5	 10	 
9	 10	 
7	 10	 
8	 10	 
7	 11	 
4	 11	 
8	 11	 
6	 11	 
9	 11	 
10	 11	 
8	 12	 
11	 12	 
9	 12	 
10	 12	 
9	 13	 
10	 13	 
8	 13	 
11	 13	 
12	 13	 
10	 14	 
9	 14	 
13	 14	 
11	 14	 
12	 14	 
11	 15	 
8	 15	 
12	 15	 
10	 15	 
13	 15	 
14	 15	 
12	 16	 
15	 16	 
13	 16	 
14	 16	 
13	 17	 
14	 17	 
12	 17	 
15	 17	 
16	 17	 
14	 18	 
13	 18	 
17	 18	 
15	 18	 
16	 18	 
15	 19	 
12	 19	 
16	 19	 
14	 19	 
17	 19	 
18	 19	 
16	 20	 
19	 20	 
17	 20	 
18	 20	 
17	 21	 
18	 21	 
16	 21	 
19	 21	 
20	 21	 
18	 22	 
17	 22	 
21	 22	 
19	 22	 
20	 22	 
19	 23	 
16	 23	 
20	 23	 
18	 23	 
21	 23	 
22	 23	 
20	 24	 
23	 24	 
21	 24	 
22	 24	 
21	 25	 
22	 25	 
20	 25	 
23	 25	 
24	 25	 
22	 26	 
21	 26	 
25	 26	 
23	 26	 
24	 26	 
23	 27	 
20	 27	 
24	 27	 
22	 27	 
25	 27	 
26	 27	 
