0	 1	 
0	 9	 
1	 2	 
1	 10	 
2	 3	 
2	 11	 
3	 4	 
3	 12	 
4	 5	 
4	 13	 
5	 6	 
5	 14	 
6	 7	 
6	 15	 
7	 8	 
7	 16	 
8	 17	 
9	 10	 
9	 18	 
10	 11	 
10	 19	 
11	 12	 
11	 20	 
12	 13	 
12	 21	 
13	 14	 
13	 22	 
14	 15	 
14	 23	 
15	 16	 
15	 24	 
16	 17	 
16	 25	 
17	 26	 
18	 19	 
18	 27	 
19	 20	 
19	 28	 
20	 21	 
20	 29	 
21	 22	 
21	 30	 
22	 23	 
22	 31	 
23	 24	 
23	 32	 
24	 25	 
24	 33	 
25	 26	 
25	 34	 
26	 35	 
27	 28	 
27	 36	 
28	 29	 
28	 37	 
29	 30	 
29	 38	 
30	 31	 
30	 39	 
31	 32	 
31	 40	 
32	 33	 
32	 41	 
33	 34	 
33	 42	 
34	 35	 
34	 43	 
35	 44	 
36	 37	 
37	 38	 
38	 39	 
39	 40	 
40	 41	 
41	 42	 
42	 43	 
43	 44	 
0	 10	 
1	 9	 
1	 11	 
2	 10	 
2	 12	 
3	 11	 
3	 13	 
4	 12	 
4	 14	 
5	 13	 
5	 15	 
6	 14	 
6	 16	 
7	 15	 
7	 17	 
8	 16	 
9	 19	 
10	 18	 
10	 20	 
11	 19	 
11	 21	 
12	 20	 
12	 22	 
13	 21	 
13	 23	 
14	 22	 
14	 24	 
15	 23	 
15	 25	 
16	 24	 
16	 26	 
17	 25	 
18	 28	 
19	 27	 
19	 29	 
20	 28	 
20	 30	 
21	 29	 
21	 31	 
22	 30	 
22	 32	 
23	 31	 
23	 33	 
24	 32	 
24	 34	 
25	 33	 
25	 35	 
26	 34	 
27	 37	 
28	 36	 
28	 38	 
29	 37	 
29	 39	 
30	 38	 
30	 40	 
31	 39	 
31	 41	 
32	 40	 
32	 42	 
33	 41	 
33	 43	 
34	 42	 
34	 44	 
35	 43	 
