2.002424	 2.312200	 -0.512849	 
2.002424	 2.312200	 0.517783	 
3.162566	 3.781075	 -0.484955	 
3.162566	 3.781075	 0.489620	 
4.322708	 5.249950	 -0.457061	 
4.322708	 5.249950	 0.461458	 
5.482850	 6.718825	 -0.429166	 
5.482850	 6.718825	 0.433295	 
6.642992	 8.187700	 -0.401272	 
6.642992	 8.187700	 0.405132	 
7.803134	 9.656575	 -0.373378	 
7.803134	 9.656575	 0.376970	 
8.963276	 11.125450	 -0.345483	 
8.963276	 11.125450	 0.348807	 
10.123418	 12.594325	 -0.317589	 
10.123418	 12.594325	 0.320644	 
11.283560	 14.063200	 -0.289695	 
11.283560	 14.063200	 0.292482	 
12.443702	 15.532075	 -0.261801	 
12.443702	 15.532075	 0.264319	 
13.603844	 17.000950	 -0.233906	 
13.603844	 17.000950	 0.236156	 
14.763986	 18.469825	 -0.206012	 
14.763986	 18.469825	 0.207994	 
15.924128	 19.938700	 -0.178118	 
15.924128	 19.938700	 0.179831	 
17.084270	 21.407575	 -0.150223	 
17.084270	 21.407575	 0.151669	 
18.244413	 22.876450	 -0.122329	 
18.244413	 22.876450	 0.123506	 
19.404555	 24.345325	 -0.094435	 
19.404555	 24.345325	 0.095343	 
20.564697	 25.814200	 -0.066540	 
20.564697	 25.814200	 0.067181	 
6.007272	 0.000000	 -0.150814	 
6.007272	 0.000000	 0.384236	 
6.949587	 1.594637	 -0.142611	 
6.949587	 1.594637	 0.363337	 
7.891902	 3.189275	 -0.134408	 
7.891902	 3.189275	 0.342438	 
8.834217	 4.783912	 -0.126205	 
8.834217	 4.783912	 0.321540	 
9.776532	 6.378550	 -0.118003	 
9.776532	 6.378550	 0.300641	 
10.718847	 7.973187	 -0.109800	 
10.718847	 7.973187	 0.279742	 
11.661162	 9.567825	 -0.101597	 
11.661162	 9.567825	 0.258843	 
12.603477	 11.162462	 -0.093394	 
12.603477	 11.162462	 0.237944	 
13.545792	 12.757100	 -0.085191	 
13.545792	 12.757100	 0.217045	 
14.488107	 14.351737	 -0.076988	 
14.488107	 14.351737	 0.196146	 
15.430422	 15.946375	 -0.068785	 
15.430422	 15.946375	 0.175247	 
16.372737	 17.541012	 -0.060582	 
16.372737	 17.541012	 0.154348	 
17.315052	 19.135650	 -0.052379	 
17.315052	 19.135650	 0.133449	 
18.257367	 20.730287	 -0.044176	 
18.257367	 20.730287	 0.112550	 
19.199682	 22.324925	 -0.035973	 
19.199682	 22.324925	 0.091651	 
20.141997	 23.919562	 -0.027771	 
20.141997	 23.919562	 0.070752	 
21.084312	 25.514200	 -0.019568	 
21.084312	 25.514200	 0.049853	 
0.176210	 0.000000	 -0.556758	 
0.176210	 0.000000	 0.562115	 
