         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
        50.093066	      -4557.859817	       -526.013780	 
       398.815714	      -9327.361904	        423.200467	 
       -65.907807	       -417.677545	        -53.188707	 
       -86.741413	      -1135.672906	        -95.899500	 
      -620.855909	      -8392.985492	       -821.335767	 
      -880.876167	      -2429.206046	        352.830171	 
       -68.366512	       -438.107655	        -48.705049	 
       -27.568787	      -1006.154081	        -86.190097	 
      -574.767244	      -6979.886135	        610.689361	 
       427.230035	      -1236.464328	        343.149403	 
        33.611117	       -505.385853	         74.315910	 
        89.259209	       -604.831997	         20.360838	 
       658.691928	      -5772.877614	       1021.282214	 
         1.658538	      -2805.958883	       -261.915171	 
        15.204037	        -25.607213	         24.043984	 
       -39.744909	       -549.795869	       -110.407614	 
      -984.073663	       -713.731120	       1112.305740	 
       121.886215	      -1468.552132	        540.105468	 
       -72.097822	      -1129.824689	         75.901083	 
        96.645947	       -212.024079	        108.637398	 
      -154.402445	     -10862.011339	       -701.731336	 
      -349.612129	      -8103.538231	       1110.841794	 
         8.954646	       -767.144450	         69.080255	 
        10.154145	      -1132.539292	         57.824934	 
      -252.850356	      -5427.829667	       -985.411600	 
       310.052692	     -10183.435931	       -695.326259	 
       -90.985427	       -192.068330	        -32.347518	 
        25.201060	       -655.122649	          3.211525	 
     -1021.721248	       -988.212443	         77.209606	 
      1041.963900	      -9698.512224	        941.318167	 
        -8.223602	       -771.543871	         49.018805	 
      -108.508487	       -236.305303	        -76.897526	 
       872.821783	      -7531.572806	       -744.873626	 
       -41.004432	      -8482.531527	       -339.927969	 
         5.033295	       -798.191266	         38.784224	 
        20.336111	       -702.241813	        -37.295124	 
      -216.641196	       -246.801208	       -198.077396	 
       713.889590	      -8944.027954	       -275.037190	 
        29.182790	        -82.897400	         85.898267	 
       -97.851290	       -864.696736	         -4.522140	 
       402.871170	      -4564.331023	       -560.694926	 
       881.183015	      -9596.456319	       -583.008783	 
       -43.209480	       -211.218484	        -81.286782	 
        30.788047	       -315.308179	         -1.536347	 
       188.436742	      -9917.424700	        127.080797	 
       -63.159714	      -4421.970987	        306.187238	 
       -66.727247	      -1139.548652	         24.871298	 
       102.324842	      -1109.306209	         58.340050	 
      -152.160190	      -7364.798794	        630.151007	 
      -317.390058	      -1377.206901	       -342.591221	 
       -69.945153	        -70.109057	        -61.905654	 
        83.110285	      -1129.776442	         58.215961	 
       187.557603	      -9841.553010	        806.294262	 
       848.436375	      -9585.859262	        830.663571	 
       -60.437159	       -126.403996	       -113.397161	 
        62.347838	       -631.026934	        110.812768	 
