         0.000000	         0.000000	
         0.000000	         0.000000	
        37.569800	      -3418.394863	 
       -39.451034	       -299.111785	 
       768.860159	      -8130.752915	 
       -72.550771	       -550.807487	 
       -58.125388	      -5216.129913	 
       -33.482979	       -165.152919	 
      -465.641932	      -6294.739119	 
       -61.600183	       -660.657125	 
      -569.845680	      -1419.575095	 
       -55.391446	       -406.352147	 
        99.258907	      -7357.393537	 
       -53.760222	        -55.726913	 
      -431.075433	      -5234.914601	 
        45.801702	       -320.422526	 
