0.000000	 0.000000	 6.096000	 
3.048000	 0.000000	 6.096000	 
3.048000	 3.048000	 6.096000	 
0.000000	 3.048000	 6.096000	 
0.000000	 0.000000	 4.572000	 
3.048000	 0.000000	 4.572000	 
3.048000	 3.048000	 4.572000	 
0.000000	 3.048000	 4.572000	 
0.000000	 0.000000	 3.048000	 
3.048000	 0.000000	 3.048000	 
3.048000	 3.048000	 3.048000	 
0.000000	 3.048000	 3.048000	 
0.000000	 0.000000	 1.524000	 
3.048000	 0.000000	 1.524000	 
3.048000	 3.048000	 1.524000	 
0.000000	 3.048000	 1.524000	 
0.000000	 0.000000	 0.000000	 
3.048000	 0.000000	 0.000000	 
3.048000	 3.048000	 0.000000	 
0.000000	 3.048000	 0.000000	 
