         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
         0.000000	         0.000000	         0.000000	
       350.651464	     -31905.018722	      -3682.096463	 
      2791.709995	     -65291.533330	       2962.403267	 
      -461.354650	      -2923.742814	       -372.320952	 
      -607.189890	      -7949.710341	       -671.296497	 
     -4345.991364	     -58750.898443	      -5749.350367	 
     -6166.133168	     -17004.442322	       2469.811197	 
      -478.565581	      -3066.753588	       -340.935345	 
      -192.981512	      -7043.078567	       -603.330679	 
