2.002424	 2.312200	 -0.512849	 
2.002424	 2.312200	 0.517783	 
5.714878	 7.012600	 -0.423587	 
5.714878	 7.012600	 0.427663	 
9.427333	 11.713000	 -0.334326	 
9.427333	 11.713000	 0.337542	 
13.139788	 16.413400	 -0.245064	 
13.139788	 16.413400	 0.247422	 
16.852242	 21.113800	 -0.155802	 
16.852242	 21.113800	 0.157301	 
20.564697	 25.814200	 -0.066540	 
20.564697	 25.814200	 0.067181	 
6.007272	 0.000000	 -0.150814	 
6.007272	 0.000000	 0.384236	 
9.022680	 5.102840	 -0.124565	 
9.022680	 5.102840	 0.317360	 
12.038088	 10.205680	 -0.098316	 
12.038088	 10.205680	 0.250483	 
15.053496	 15.308520	 -0.072066	 
15.053496	 15.308520	 0.183607	 
18.068904	 20.411360	 -0.045817	 
18.068904	 20.411360	 0.116730	 
21.084312	 25.514200	 -0.019568	 
21.084312	 25.514200	 0.049853	 
0.176210	 0.000000	 -0.556758	 
0.176210	 0.000000	 0.562115	 
