0	 12	 
1	 13	 
2	 14	 
3	 15	 
4	 16	 
5	 17	 
6	 18	 
7	 19	 
8	 20	 
9	 21	 
10	 22	 
11	 23	 
0	 2	 
1	 3	 
2	 4	 
3	 5	 
4	 6	 
5	 7	 
6	 8	 
7	 9	 
8	 10	 
9	 11	 
12	 14	 
13	 15	 
14	 16	 
15	 17	 
16	 18	 
17	 19	 
18	 20	 
19	 21	 
20	 22	 
21	 23	 
0	 1	 
2	 3	 
4	 5	 
6	 7	 
8	 9	 
10	 11	 
14	 15	 
16	 17	 
18	 19	 
20	 21	 
22	 23	 
0	 3	 
2	 1	 
2	 5	 
4	 3	 
4	 7	 
6	 5	 
6	 9	 
8	 7	 
8	 11	 
10	 9	 
12	 15	 
14	 13	 
14	 17	 
16	 15	 
16	 19	 
18	 17	 
18	 21	 
20	 19	 
20	 23	 
22	 21	 
0	 13	 
1	 12	 
2	 15	 
3	 14	 
4	 17	 
5	 16	 
6	 19	 
7	 18	 
8	 21	 
9	 20	 
10	 23	 
11	 22	 
0	 14	 
12	 2	 
1	 15	 
13	 3	 
2	 16	 
14	 4	 
3	 17	 
15	 5	 
4	 18	 
16	 6	 
5	 19	 
17	 7	 
6	 20	 
18	 8	 
7	 21	 
19	 9	 
8	 22	 
20	 10	 
9	 23	 
21	 11	 
24	 0	 
25	 1	 
24	 1	 
25	 0	 
