0	 1	 
0	 7	 
1	 2	 
1	 8	 
2	 3	 
2	 9	 
3	 4	 
3	 10	 
4	 5	 
4	 11	 
5	 6	 
5	 12	 
6	 13	 
7	 8	 
7	 14	 
8	 9	 
8	 15	 
9	 10	 
9	 16	 
10	 11	 
10	 17	 
11	 12	 
11	 18	 
12	 13	 
12	 19	 
13	 20	 
14	 15	 
14	 21	 
15	 16	 
15	 22	 
16	 17	 
16	 23	 
17	 18	 
17	 24	 
18	 19	 
18	 25	 
19	 20	 
19	 26	 
20	 27	 
21	 22	 
21	 28	 
22	 23	 
22	 29	 
23	 24	 
23	 30	 
24	 25	 
24	 31	 
25	 26	 
25	 32	 
26	 27	 
26	 33	 
27	 34	 
28	 29	 
29	 30	 
30	 31	 
31	 32	 
32	 33	 
33	 34	 
0	 8	 
1	 7	 
1	 9	 
2	 8	 
2	 10	 
3	 9	 
3	 11	 
4	 10	 
4	 12	 
5	 11	 
5	 13	 
6	 12	 
7	 15	 
8	 14	 
8	 16	 
9	 15	 
9	 17	 
10	 16	 
10	 18	 
11	 17	 
11	 19	 
12	 18	 
12	 20	 
13	 19	 
14	 22	 
15	 21	 
15	 23	 
16	 22	 
16	 24	 
17	 23	 
17	 25	 
18	 24	 
18	 26	 
19	 25	 
19	 27	 
20	 26	 
21	 29	 
22	 28	 
22	 30	 
23	 29	 
23	 31	 
24	 30	 
24	 32	 
25	 31	 
25	 33	 
26	 32	 
26	 34	 
27	 33	 
