0	 36	 
1	 37	 
2	 38	 
3	 39	 
4	 40	 
5	 41	 
6	 42	 
7	 43	 
8	 44	 
9	 45	 
10	 46	 
11	 47	 
12	 48	 
13	 49	 
14	 50	 
15	 51	 
16	 52	 
17	 53	 
18	 54	 
19	 55	 
20	 56	 
21	 57	 
22	 58	 
23	 59	 
24	 60	 
25	 61	 
26	 62	 
27	 63	 
28	 64	 
29	 65	 
30	 66	 
31	 67	 
32	 68	 
33	 69	 
34	 70	 
35	 71	 
0	 2	 
1	 3	 
2	 4	 
3	 5	 
4	 6	 
5	 7	 
6	 8	 
7	 9	 
8	 10	 
9	 11	 
10	 12	 
11	 13	 
12	 14	 
13	 15	 
14	 16	 
15	 17	 
16	 18	 
17	 19	 
18	 20	 
19	 21	 
20	 22	 
21	 23	 
22	 24	 
23	 25	 
24	 26	 
25	 27	 
26	 28	 
27	 29	 
28	 30	 
29	 31	 
30	 32	 
31	 33	 
32	 34	 
33	 35	 
36	 38	 
37	 39	 
38	 40	 
39	 41	 
40	 42	 
41	 43	 
42	 44	 
43	 45	 
44	 46	 
45	 47	 
46	 48	 
47	 49	 
48	 50	 
49	 51	 
50	 52	 
51	 53	 
52	 54	 
53	 55	 
54	 56	 
55	 57	 
56	 58	 
57	 59	 
58	 60	 
59	 61	 
60	 62	 
61	 63	 
62	 64	 
63	 65	 
64	 66	 
65	 67	 
66	 68	 
67	 69	 
68	 70	 
69	 71	 
0	 1	 
2	 3	 
4	 5	 
6	 7	 
8	 9	 
10	 11	 
12	 13	 
14	 15	 
16	 17	 
18	 19	 
20	 21	 
22	 23	 
24	 25	 
26	 27	 
28	 29	 
30	 31	 
32	 33	 
34	 35	 
38	 39	 
40	 41	 
42	 43	 
44	 45	 
46	 47	 
48	 49	 
50	 51	 
52	 53	 
54	 55	 
56	 57	 
58	 59	 
60	 61	 
62	 63	 
64	 65	 
66	 67	 
68	 69	 
70	 71	 
0	 3	 
2	 1	 
2	 5	 
4	 3	 
4	 7	 
6	 5	 
6	 9	 
8	 7	 
8	 11	 
10	 9	 
10	 13	 
12	 11	 
12	 15	 
14	 13	 
14	 17	 
16	 15	 
16	 19	 
18	 17	 
18	 21	 
20	 19	 
20	 23	 
22	 21	 
22	 25	 
24	 23	 
24	 27	 
26	 25	 
26	 29	 
28	 27	 
28	 31	 
30	 29	 
30	 33	 
32	 31	 
32	 35	 
34	 33	 
36	 39	 
38	 37	 
38	 41	 
40	 39	 
40	 43	 
42	 41	 
42	 45	 
44	 43	 
44	 47	 
46	 45	 
46	 49	 
48	 47	 
48	 51	 
50	 49	 
50	 53	 
52	 51	 
52	 55	 
54	 53	 
54	 57	 
56	 55	 
56	 59	 
58	 57	 
58	 61	 
60	 59	 
60	 63	 
62	 61	 
62	 65	 
64	 63	 
64	 67	 
66	 65	 
66	 69	 
68	 67	 
68	 71	 
70	 69	 
0	 37	 
1	 36	 
2	 39	 
3	 38	 
4	 41	 
5	 40	 
6	 43	 
7	 42	 
8	 45	 
9	 44	 
10	 47	 
11	 46	 
12	 49	 
13	 48	 
14	 51	 
15	 50	 
16	 53	 
17	 52	 
18	 55	 
19	 54	 
20	 57	 
21	 56	 
22	 59	 
23	 58	 
24	 61	 
25	 60	 
26	 63	 
27	 62	 
28	 65	 
29	 64	 
30	 67	 
31	 66	 
32	 69	 
33	 68	 
34	 71	 
35	 70	 
0	 38	 
36	 2	 
1	 39	 
37	 3	 
2	 40	 
38	 4	 
3	 41	 
39	 5	 
4	 42	 
40	 6	 
5	 43	 
41	 7	 
6	 44	 
42	 8	 
7	 45	 
43	 9	 
8	 46	 
44	 10	 
9	 47	 
45	 11	 
10	 48	 
46	 12	 
11	 49	 
47	 13	 
12	 50	 
48	 14	 
13	 51	 
49	 15	 
14	 52	 
50	 16	 
15	 53	 
51	 17	 
16	 54	 
52	 18	 
17	 55	 
53	 19	 
18	 56	 
54	 20	 
19	 57	 
55	 21	 
20	 58	 
56	 22	 
21	 59	 
57	 23	 
22	 60	 
58	 24	 
23	 61	 
59	 25	 
24	 62	 
60	 26	 
25	 63	 
61	 27	 
26	 64	 
62	 28	 
27	 65	 
63	 29	 
28	 66	 
64	 30	 
29	 67	 
65	 31	 
30	 68	 
66	 32	 
31	 69	 
67	 33	 
32	 70	 
68	 34	 
33	 71	 
69	 35	 
72	 0	 
73	 1	 
72	 1	 
73	 0	 
